Unnamed: 0,AMZN,AMZN_k_period_min,AMZN_k_period_max,AMZN_k_component_fast,AMZN_d_component_slow,AMZN_sma_fast,AMZN_sma_slow,AMZN_stoch_oscl_exit,AMZN_stoch_oscl_signal,%K_80,%K_20,AMZN_position,AMZN_entry_exit_position,AMZN_portfolio_holdings,AMZN_portfolio_cash,AMZN_portfolio_total,AMZN_portfolio_daily_returns,AMZN_portfolio_cumulative_returns
2019-06-21,1911.1,1692.76,1917.95,96.95812425063274,99.51905475097969,1884.6778000000002,1867.1189333333332,0,-1,94,25,-500,0.0,0.0,1537471.1500000001,1537471.1500000001,0.0,0.397701045454544
2019-06-24,1913.96,1692.76,1917.95,98.22816288467516,99.26593516307615,1890.0108,1880.3965,0,-1,94,25,-500,0.0,0.0,1537471.1500000001,1537471.1500000001,0.0,0.397701045454544
2019-06-25,1878.64,1692.76,1917.95,82.54362982370445,96.8185595655732,1891.5048,1886.6148333333333,0,-1,94,25,-500,0.0,0.0,1537471.1500000001,1537471.1500000001,0.0,0.397701045454544
2019-06-26,1897.75,1730.18,1917.95,89.24215795920539,95.28172498831681,1895.7498,1889.7081666666666,0,-1,94,25,-500,0.0,0.0,1537471.1500000001,1537471.1500000001,0.0,0.397701045454544
2019-06-27,1903.67,1739.48,1917.95,91.99865523617416,94.1386757363417,1899.0420000000001,1893.039,0,-1,94,25,-500,0.0,0.0,1537471.1500000001,1537471.1500000001,0.0,0.397701045454544
2019-06-28,1889.83,1754.6292,1917.95,82.78235227846048,91.67901177612177,1901.0079999999998,1895.9165,0,-1,94,25,-500,0.0,0.0,1537471.1500000001,1537471.1500000001,0.0,0.397701045454544
2019-07-01,1922.26,1804.02,1922.26,100.0,91.67901177612177,1904.634,1900.2091666666665,0,-1,94,25,-500,0.0,0.0,1537471.1500000001,1537471.1500000001,0.0,0.397701045454544
2019-07-02,1934.79,1855.3,1934.79,100.0,92.1135654546028,1907.898,1905.5941666666668,0,-1,94,25,-500,0.0,0.0,1537471.1500000001,1537471.1500000001,0.0,0.397701045454544
2019-07-03,1939.0,1855.3,1939.0,100.0,92.36668504250635,1910.8949999999998,1910.0108333333335,0,-1,94,25,-500,0.0,0.0,1537471.1500000001,1537471.1500000001,0.0,0.397701045454544
2019-07-05,1943.1,1855.3,1943.1,100.0,94.86045221054857,1913.4100000000003,1913.4233333333332,0,-1,94,25,-500,0.0,0.0,1537471.1500000001,1537471.1500000001,0.0,0.397701045454544
2019-07-08,1952.33,1870.17,1952.33,100.0,96.39728678780496,1917.533,1917.0316666666668,1,0,94,25,0,500.0,976165.0,561306.1500000001,1537471.1500000001,0.0,0.397701045454544
2019-07-09,1987.35,1870.17,1987.35,100.0,97.54033603978007,1924.872,1922.8149999999998,-1,-1,94,25,-500,-500.0,0.0,1554981.1500000001,1554981.1500000001,0.011388831588807324,0.4136192272727257
2019-07-10,2017.77,1878.64,2017.77,100.0,100.0,1938.7850000000003,1931.7041666666667,0,-1,94,25,-500,0.0,0.0,1554981.1500000001,1554981.1500000001,0.0,0.4136192272727257
2019-07-11,2001.07,1878.64,2017.77,87.99683749011712,98.28526249858815,1949.1170000000002,1938.9633333333331,0,-1,94,25,-500,0.0,0.0,1554981.1500000001,1554981.1500000001,0.0,0.4136192272727257
2019-07-12,2010.02,1878.64,2017.77,94.42967009271904,97.48950108326231,1959.7519999999997,1949.9116666666666,0,-1,94,25,-500,0.0,0.0,1554981.1500000001,1554981.1500000001,0.0,0.4136192272727257
2019-07-15,2021.0,1878.64,2021.0,100.0,97.48950108326231,1972.8690000000001,1960.1825,0,-1,94,25,-500,0.0,0.0,1554981.1500000001,1554981.1500000001,0.0,0.4136192272727257
2019-07-16,2010.0,1878.64,2021.0,92.27311042427647,96.3856597153018,1981.643,1969.0433333333333,0,-1,94,25,-500,0.0,0.0,1554981.1500000001,1554981.1500000001,0.0,0.4136192272727257
2019-07-17,1992.16,1878.64,2021.0,79.74150042146675,93.4915883469399,1987.3800000000003,1977.5708333333332,0,-1,94,25,-500,0.0,0.0,1554981.1500000001,1554981.1500000001,0.0,0.4136192272727257
2019-07-18,1978.67,1878.64,2021.0,70.26552402360217,89.24380606459736,1991.3470000000002,1982.2716666666668,0,-1,94,25,-500,0.0,0.0,1554981.1500000001,1554981.1500000001,0.0,0.4136192272727257
2019-07-19,1965.0,1889.83,2021.0,57.30731112297022,83.14485051073596,1993.5369999999998,1984.7891666666667,0,-1,94,25,-500,0.0,0.0,1554981.1500000001,1554981.1500000001,0.0,0.4136192272727257
2019-07-22,1985.92,1889.83,2021.0,73.25607989631783,81.03902799733608,1996.8960000000002,1988.6991666666665,0,-1,94,25,-500,0.0,0.0,1554981.1500000001,1554981.1500000001,0.0,0.4136192272727257
2019-07-23,1994.47,1889.83,2021.0,79.77433864450715,78.94540921902009,1997.6079999999997,1992.9800000000002,0,-1,94,25,-500,0.0,0.0,1554981.1500000001,1554981.1500000001,0.0,0.4136192272727257
2019-07-24,2001.04,1922.26,2021.0,79.78529471338867,76.0575941780756,1995.935,1997.0391666666667,0,-1,94,25,-500,0.0,0.0,1554981.1500000001,1554981.1500000001,0.0,0.4136192272727257
2019-07-25,1975.02,1934.79,2021.0,46.665120055677995,69.54216698256154,1993.33,1996.0116666666665,0,-1,94,25,-500,0.0,0.0,1554981.1500000001,1554981.1500000001,0.0,0.4136192272727257
2019-07-26,1943.05,1939.0,2021.0,4.939024390243847,58.85609897810112,1986.6329999999998,1989.785,0,-1,94,25,-500,0.0,0.0,1554981.1500000001,1554981.1500000001,0.0,0.4136192272727257
2019-07-29,1912.87,1912.87,2021.0,0.0,48.81816697472939,1975.8200000000002,1982.4350000000002,0,-1,94,25,-500,0.0,0.0,1554981.1500000001,1554981.1500000001,0.0,0.4136192272727257
2019-07-30,1899.22,1899.22,2021.0,0.0,40.631408242876496,1964.7419999999997,1973.2016666666666,0,-1,94,25,-500,0.0,0.0,1554981.1500000001,1554981.1500000001,0.0,0.4136192272727257
2019-07-31,1866.39,1866.39,2021.0,0.0,30.16625397197395,1952.1649999999997,1960.3175,0,-1,94,25,-500,0.0,0.0,1554981.1500000001,1554981.1500000001,0.0,0.4136192272727257
2019-08-01,1855.33,1855.33,2021.0,0.0,18.769919879901497,1939.8310000000001,1947.4283333333333,1,0,94,25,0,500.0,927665.0,627316.1500000001,1554981.1500000001,0.0,0.4136192272727257
2019-08-02,1823.52,1823.52,2021.0,0.0,7.372020635131691,1925.6830000000002,1933.375,0,0,94,25,0,0.0,911760.0,627316.1500000001,1539076.1500000001,-0.01022841981074818,0.3991601363636348
2019-08-05,1765.13,1765.13,2021.0,0.0,0.7055749128919782,1903.6039999999998,1915.58,0,0,94,25,0,0.0,882565.0,627316.1500000001,1509881.1500000001,-0.018969171863263523,0.3726192272727258
2019-08-06,1787.44,1765.13,2021.0,8.719271505061146,1.2456102150087351,1882.9010000000003,1900.783333333333,0,0,94,25,0,0.0,893720.0,627316.1500000001,1521036.1500000001,0.007387998717647504,0.38276013636363504
2019-08-07,1793.39,1765.13,2010.0,11.540817576673339,2.8942984402477836,1862.136,1884.7391666666665,0,0,94,25,0,0.0,896695.0,627316.1500000001,1524011.1500000001,0.0019559035464080665,0.3854646818181804
2019-08-08,1834.26,1765.13,2001.04,29.303547963206277,7.080519577848681,1848.06,1871.3883333333333,0,0,94,25,0,0.0,917130.0,627316.1500000001,1544446.1500000001,0.01340869454924909,0.404041954545453
2019-08-09,1807.88,1765.13,2001.04,18.121317451570526,9.669279213787329,1834.5430000000001,1855.291666666667,0,0,94,25,0,0.0,903940.0,627316.1500000001,1531256.1500000001,-0.008540278338613483,0.39205104545454383
2019-08-12,1784.75,1765.13,2001.04,8.316730956720743,10.857383636176005,1821.7310000000002,1839.4358333333337,0,0,94,25,0,0.0,892375.0,627316.1500000001,1519691.1500000001,-0.0075526227274254065,0.3815374090909076
2019-08-13,1824.29,1765.13,2001.04,25.077360010173326,14.439863637629335,1814.238,1829.5391666666665,0,0,94,25,0,0.0,912145.0,627316.1500000001,1539461.1500000001,0.013009222301518353,0.39951013636363486
2019-08-14,1762.96,1762.96,2001.04,0.0,14.439863637629335,1803.895,1817.0466666666669,0,0,94,25,0,0.0,881480.0,627316.1500000001,1508796.1500000001,-0.019919307479763337,0.37163286363636217
2019-08-15,1775.41,1762.96,2001.04,5.229334677419375,13.941301233680514,1795.9030000000002,1806.729166666667,0,0,94,25,0,0.0,887705.0,627316.1500000001,1515021.1500000001,0.004125805861845633,0.37729195454545317
2019-08-16,1791.8,1762.96,1975.02,13.599924549655723,14.235459372677996,1792.7310000000002,1800.5133333333333,0,0,94,25,0,0.0,895900.0,627316.1500000001,1523216.1500000001,0.005409165410001027,0.3847419545454531
2019-08-19,1816.83,1762.96,1943.05,29.912821367094182,14.322498430376267,1797.9009999999998,1797.305,0,0,94,25,0,0.0,908415.0,627316.1500000001,1535731.1500000001,0.008216168138710955,0.39611922727272586
2019-08-20,1801.35,1762.96,1912.87,25.608698552464755,15.392124301932586,1799.2920000000001,1795.4575000000002,0,0,94,25,0,0.0,900675.0,627316.1500000001,1527991.1500000001,-0.005039944654375184,0.38908286363636235
2019-08-21,1823.38,1762.96,1899.22,44.3416996917658,20.53854840693902,1802.291,1800.3116666666665,0,0,94,25,0,0.0,911690.0,627316.1500000001,1539006.1500000001,0.007208811386113068,0.39909649999999863
2019-08-22,1804.25,1762.96,1866.39,39.92071932708106,22.659028309354415,1799.2899999999997,1801.7124999999999,-1,-1,94,25,-500,-500.0,0.0,1529441.1500000001,1529441.1500000001,-0.006215049887877355,0.3904010454545441
2019-08-23,1750.77,1750.77,1855.33,0.0,22.659028309354415,1793.5790000000002,1798.1608333333334,1,0,94,25,0,500.0,875385.0,654056.1500000001,1529441.1500000001,0.0,0.3904010454545441
2019-08-26,1770.0,1750.77,1834.26,23.032698526769693,25.20236600211874,1792.104,1792.805833333333,0,0,94,25,0,0.0,885000.0,654056.1500000001,1539056.1500000001,0.0062866099816916154,0.3991419545454531
2019-08-27,1761.92,1750.77,1834.26,13.354892801533225,25.167361466672673,1785.8669999999997,1788.9758333333332,0,0,94,25,0,0.0,880960.0,654056.1500000001,1535016.1500000001,-0.0026249854496861458,0.3954692272727258
2019-08-28,1764.0,1750.77,1834.26,15.846209126841556,23.157845432350864,1785.971,1787.2466666666667,0,0,94,25,0,0.0,882000.0,654056.1500000001,1536056.1500000001,0.0006775173016908553,0.3964146818181802
2019-08-29,1786.46,1750.77,1834.26,42.74763444723925,25.606264845890085,1787.0760000000002,1784.0941666666668,0,0,94,25,0,0.0,893230.0,654056.1500000001,1547286.1500000001,0.007310930658361636,0.406623772727271
2019-08-30,1776.19,1750.77,1834.26,30.446760091028953,23.62127347435625,1785.5149999999999,1785.1966666666665,0,0,94,25,0,0.0,888095.0,654056.1500000001,1542151.1500000001,-0.003318713865563927,0.4019555909090893
2019-09-03,1789.51,1750.77,1824.29,52.69314472252451,25.44590567370531,1782.783,1786.3716666666667,-1,-1,94,25,-500,-500.0,0.0,1548811.1500000001,1548811.1500000001,0.0043186428256400955,0.4080101363636348
2019-09-04,1800.46,1750.77,1824.29,67.58705114254634,35.101198694069076,1782.6940000000002,1787.0933333333332,0,-1,94,25,-500,0.0,0.0,1548811.1500000001,1548811.1500000001,0.0,0.4080101363636348
2019-09-05,1840.73,1750.77,1840.73,100.0,46.09652747595912,1784.429,1789.085,0,-1,94,25,-500,0.0,0.0,1548811.1500000001,1548811.1500000001,0.0,0.4080101363636348
2019-09-06,1833.51,1750.77,1840.73,91.97421076033791,57.327858612931216,1787.355,1791.765,0,-1,94,25,-500,0.0,0.0,1548811.1500000001,1548811.1500000001,0.0,0.4080101363636348
2019-09-09,1831.29,1750.77,1840.73,89.50644730991546,67.85074978194177,1795.407,1792.4241666666667,1,0,94,25,0,500.0,915645.0,633166.1500000001,1548811.1500000001,0.0,0.4080101363636348
2019-09-10,1821.31,1750.77,1840.73,78.41262783459308,72.94574883727803,1800.538,1793.8458333333335,0,0,94,25,0,0.0,910655.0,633166.1500000001,1543821.1500000001,-0.003221825979235704,0.40347377272727125
2019-09-11,1822.49,1750.77,1840.73,79.72432192085371,79.985400527253,1806.595,1799.8225000000002,0,0,94,25,0,0.0,911245.0,633166.1500000001,1544411.1500000001,0.0003821686210219166,0.4040101363636348
2019-09-12,1843.0,1750.77,1843.0,100.0,86.74352270974951,1814.4950000000001,1805.9058333333335,0,0,94,25,0,0.0,921500.0,633166.1500000001,1554666.1500000001,0.0066400712012471,0.413332863636362
2019-09-13,1839.34,1750.77,1843.0,96.03165998048348,90.80703825802625,1819.7830000000001,1812.3575,0,0,94,25,0,0.0,919670.0,633166.1500000001,1552836.1500000001,-0.0011771015918755623,0.4116692272727256
2019-09-16,1808.23,1750.77,1843.0,62.300769814593984,85.42143394582538,1822.9870000000003,1816.0433333333333,0,0,94,25,0,0.0,904115.0,633166.1500000001,1537281.1500000001,-0.010017154739732193,0.39752831818181655
2019-09-17,1822.62,1750.77,1843.0,77.90306841591662,83.4112707537652,1826.298,1819.0566666666666,0,0,94,25,0,0.0,911310.0,633166.1500000001,1544476.1500000001,0.004680341003335586,0.40406922727272554
2019-09-18,1817.59,1761.92,1843.0,68.66058214109508,80.43329001536229,1828.011,1822.506666666667,0,0,94,25,0,0.0,908795.0,633166.1500000001,1541961.1500000001,-0.001628383837458447,0.40178286363636184
2019-09-19,1821.54,1761.92,1843.0,73.53231376418346,79.73610229101804,1826.092,1825.1758333333335,0,0,94,25,0,0.0,910770.0,633166.1500000001,1543936.1500000001,0.001280836420554543,0.40357831818181644
2019-09-20,1794.89,1764.0,1843.0,39.10126582278494,73.93280856272251,1822.23,1824.7116666666668,-1,-1,94,25,-500,-500.0,0.0,1530611.1500000001,1530611.1500000001,-0.008630538251209408,0.39146468181818017
2019-09-23,1784.29,1776.19,1843.0,12.123933542882675,61.379084783134324,1817.5300000000002,1820.0083333333334,0,-1,94,25,-500,0.0,0.0,1530611.1500000001,1530611.1500000001,0.0,0.39146468181818017
2019-09-24,1742.34,1742.34,1843.0,0.0,47.66027621449383,1809.6330000000003,1812.4108333333334,0,-1,94,25,-500,0.0,0.0,1530611.1500000001,1530611.1500000001,0.0,0.39146468181818017
2019-09-25,1768.08,1742.34,1843.0,25.571229882773682,42.41319908137664,1804.1919999999998,1807.1433333333334,0,-1,94,25,-500,0.0,0.0,1530611.1500000001,1530611.1500000001,0.0,0.39146468181818017
2019-09-26,1740.12,1740.12,1843.0,0.0,31.28418930767426,1793.904,1800.3774999999998,0,-1,94,25,-500,0.0,0.0,1530611.1500000001,1530611.1500000001,0.0,0.39146468181818017
2019-09-27,1725.85,1725.85,1843.0,0.0,21.475534716089246,1782.5549999999998,1792.3241666666665,1,0,94,25,0,500.0,862925.0,667686.1500000001,1530611.1500000001,0.0,0.39146468181818017
2019-09-30,1736.12,1725.85,1843.0,8.766538625693533,12.223281124876404,1775.3439999999998,1783.4174999999998,0,0,94,25,0,0.0,868060.0,667686.1500000001,1535746.1500000001,0.003354869066516386,0.39613286363636213
2019-10-01,1736.11,1725.85,1843.0,8.758002560819447,7.8885292303099055,1766.693,1774.8149999999998,0,0,94,25,0,0.0,868055.0,667686.1500000001,1535741.1500000001,-3.255746400587789e-06,0.3961283181818167
2019-10-02,1713.23,1713.23,1843.0,0.0,6.156538724183809,1756.257,1766.8983333333333,0,0,94,25,0,0.0,856615.0,667686.1500000001,1524301.1500000001,-0.007449172017042094,0.38572831818181674
2019-10-03,1724.25,1713.23,1843.0,8.491947291361628,7.3696740515211845,1746.5279999999998,1758.7008333333333,0,0,94,25,0,0.0,862125.0,667686.1500000001,1529811.1500000001,0.0036147712674756693,0.3907374090909077
2019-10-04,1739.4,1713.23,1843.0,20.166448331663773,6.597562401362625,1740.9789999999998,1752.1849999999997,0,0,94,25,0,0.0,869700.0,667686.1500000001,1537386.1500000001,0.004951591573901126,0.39762377272727134
2019-10-07,1732.5,1713.23,1839.34,15.28031083974308,8.780463949897351,1735.8,1744.7649999999996,0,0,94,25,0,0.0,866250.0,667686.1500000001,1533936.1500000001,-0.0022440686095682727,0.3944874090909076
2019-10-08,1705.25,1705.25,1822.62,0.0,8.780463949897351,1732.091,1737.2949999999998,0,0,94,25,0,0.0,852625.0,667686.1500000001,1520311.1500000001,-0.008882377535727293,0.38210104545454393
2019-10-09,1721.79,1705.25,1822.62,14.092187100621947,9.541270874887124,1727.462,1732.0866666666664,0,0,94,25,0,0.0,860895.0,667686.1500000001,1528581.1500000001,0.00543967595054462,0.3896192272727257
2019-10-10,1720.56,1705.25,1821.54,13.1653624559291,10.170893717045645,1725.506,1730.2716666666665,0,0,94,25,0,0.0,860280.0,667686.1500000001,1527966.1500000001,-0.0004023338898297979,0.3890601363636348
2019-10-11,1729.98,1705.25,1821.54,21.265801014704643,13.208865290574881,1725.9189999999999,1727.0966666666666,0,0,94,25,0,0.0,864990.0,667686.1500000001,1532676.1500000001,0.0030825290206855094,0.39334195454545307
2019-10-14,1736.5,1705.25,1794.89,34.86166889781344,16.975968377210854,1725.9569999999999,1726.795,0,0,94,25,0,0.0,868250.0,667686.1500000001,1535936.1500000001,0.0021269985834906358,0.39630559090908934
2019-10-15,1767.35,1705.25,1784.29,78.56781376518211,25.319020581999187,1729.0810000000001,1730.253333333333,0,0,94,25,0,0.0,883675.0,667686.1500000001,1551361.1500000001,0.0100427351748964,0.4103283181818165
2019-10-16,1777.42,1705.25,1777.42,100.0,37.421833319178745,1735.5,1733.695,0,0,94,25,0,0.0,888710.0,667686.1500000001,1556396.1500000001,0.003245536991821618,0.4149055909090891
2019-10-17,1787.47,1705.25,1787.47,100.0,51.70754760489303,1741.8220000000001,1737.9749999999997,0,0,94,25,0,0.0,893735.0,667686.1500000001,1561421.1500000001,0.003228612458338498,0.41947377272727104
2019-10-18,1757.79,1705.25,1787.47,63.90172707370463,58.82319617247628,1743.661,1741.6883333333333,0,0,94,25,0,0.0,878895.0,667686.1500000001,1546581.1500000001,-0.00950416228190576,0.40598286363636205
2019-10-21,1785.835,1705.25,1787.47,98.01143274142545,70.9440633561186,1748.9945,1746.8204166666667,0,0,94,25,0,0.0,892917.5,667686.1500000001,1560603.6500000001,0.009066772862193595,0.4187305909090895
2019-10-22,1765.34,1705.25,1787.47,73.0844076866941,78.34672145211711,1755.0035,1748.9820833333333,0,0,94,25,0,0.0,882670.0,667686.1500000001,1550356.1500000001,-0.006566369366110325,0.4094146818181805
2019-10-23,1761.99,1705.25,1787.47,69.00997324252006,83.22505064421804,1759.0235,1751.4395833333335,0,0,94,25,0,0.0,880995.0,667686.1500000001,1548681.1500000001,-0.0010803969139606684,0.40789195454545335
2019-10-24,1781.5935,1705.25,1787.47,92.85271223546573,85.26575042568713,1765.1268499999999,1757.8015416666667,0,0,94,25,0,0.0,890796.75,667686.1500000001,1558482.9000000001,0.0063290949205392355,0.416802636363635
2019-10-25,1762.0,1705.25,1787.47,69.02213573339819,80.84034124474404,1768.3288499999999,1761.152375,0,0,94,25,0,0.0,881000.0,667686.1500000001,1548686.1500000001,-0.006286081162648616,0.4078964999999988
2019-10-28,1777.04,1705.25,1787.47,87.31452201410842,79.02813010390237,1772.38285,1765.8590416666666,0,0,94,25,0,0.0,888520.0,667686.1500000001,1556206.1500000001,0.004855728838280005,0.4147328636363623
2019-10-29,1763.04,1705.25,1787.47,70.28703478472384,79.94031691976225,1771.95185,1768.6140416666667,0,0,94,25,0,0.0,881520.0,667686.1500000001,1549206.1500000001,-0.004498118710043686,0.40836922727272595
2019-10-30,1780.0,1705.25,1787.47,90.91461931403548,78.92648643013511,1772.20985,1772.2390416666667,-1,-1,94,25,-500,-500.0,0.0,1557686.1500000001,1557686.1500000001,0.005473771195654065,0.41607831818181706
2019-10-31,1777.1431,1720.56,1787.47,84.56598415782392,80.56671164029652,1771.17716,1773.0551333333333,0,-1,94,25,-500,0.0,0.0,1557686.1500000001,1557686.1500000001,0.0,0.41607831818181706
2019-11-01,1791.47,1720.56,1791.47,100.0,84.99385831993652,1774.5451600000001,1774.2259666666666,1,0,94,25,0,500.0,895735.0,661951.1500000001,1557686.1500000001,0.0,0.41607831818181706
2019-11-04,1805.27,1729.98,1805.27,100.0,86.01489942915569,1776.4886599999998,1775.7093000000002,0,0,94,25,0,0.0,902635.0,661951.1500000001,1564586.1500000001,0.0044296471404075,0.42235104545454427
2019-11-05,1801.7,1736.5,1805.27,94.80878289952022,89.69870616717313,1780.12466,1779.3684666666668,0,0,94,25,0,0.0,900850.0,661951.1500000001,1562801.1500000001,-0.0011408767743470438,0.4207283181818169
2019-11-06,1795.94,1757.79,1805.27,80.34962089300774,88.70372029273017,1783.51966,1780.21055,0,0,94,25,0,0.0,897970.0,661951.1500000001,1559921.1500000001,-0.00184284481746122,0.41811013636363503
2019-11-07,1788.2,1757.79,1805.27,64.04802021903974,87.81243249763244,1784.1803100000002,1782.1155500000002,0,0,94,25,0,0.0,894100.0,661951.1500000001,1556051.1500000001,-0.0024808946272700805,0.4145919545454533
2019-11-08,1785.88,1757.79,1805.27,59.16175231676524,83.27630864087955,1786.56831,1784.1063833333335,0,0,94,25,0,0.0,892940.0,661951.1500000001,1554891.1500000001,-0.0007454767794747852,0.41353740909090786
2019-11-11,1771.9,1757.79,1805.27,29.71777590564474,75.44085031913967,1786.05431,1783.2985916666667,0,0,94,25,0,0.0,885950.0,661951.1500000001,1547901.1500000001,-0.004495491533281881,0.4071828636363626
2019-11-12,1778.23,1761.99,1805.27,37.523105360443665,66.5155796563459,1787.5733099999998,1784.6510916666666,0,0,94,25,0,0.0,889115.0,661951.1500000001,1551066.1500000001,0.0020447042112476943,0.41006013636363536
2019-11-13,1753.4,1753.4,1805.27,0.0,52.22986537063162,1784.91331,1782.6810916666666,0,0,94,25,0,0.0,876700.0,661951.1500000001,1538651.1500000001,-0.008004171840124252,0.39877377272727177
2019-11-14,1754.65,1753.4,1805.27,2.4098708309234675,39.030020789403515,1782.664,1781.981925,0,0,94,25,0,0.0,877325.0,661951.1500000001,1539276.1500000001,0.0004061999368731861,0.3993419545454535
2019-11-15,1739.08,1739.08,1805.27,0.0,27.55150351897384,1777.425,1778.571925,-1,-1,94,25,-500,-500.0,0.0,1531491.1500000001,1531491.1500000001,-0.005057572028254964,0.39226468181818075
2019-11-18,1752.86,1739.08,1805.27,20.818854811905062,21.375908460811736,1772.184,1776.5483333333334,1,0,94,25,0,500.0,876430.0,655061.1500000001,1531491.1500000001,0.0,0.39226468181818075
2019-11-19,1753.16,1739.08,1805.27,21.27209548270153,15.963100341659779,1767.33,1773.3558333333333,0,0,94,25,0,0.0,876580.0,655061.1500000001,1531641.1500000001,9.794375893057428e-05,0.39240104545454435
2019-11-20,1746.6335,1739.08,1805.27,11.41184468953011,13.347967310786261,1762.3993500000001,1768.4694583333333,0,0,94,25,0,0.0,873316.75,655061.1500000001,1528377.9000000001,-0.0021305578006963755,0.38943445454545333
2019-11-21,1735.0,1735.0,1805.27,0.0,7.987523687865738,1757.07935,1762.9111249999999,0,0,94,25,0,0.0,867500.0,655061.1500000001,1522561.1500000001,-0.003805832314115465,0.38414649999999884
2019-11-22,1745.85,1735.0,1805.27,15.440444001707574,10.193301402395392,1753.07635,1758.7369583333336,0,0,94,25,0,0.0,872925.0,655061.1500000001,1527986.1500000001,0.0035630752827233714,0.38907831818181693
2019-11-25,1773.69,1735.0,1805.27,55.05905791945362,17.714613843613986,1753.25535,1757.5277916666666,0,0,94,25,0,0.0,886845.0,655061.1500000001,1541906.1500000001,0.00911003021853296,0.4017328636363622
2019-11-26,1796.99,1735.0,1805.27,88.21687775722218,30.31702495178858,1755.13135,1758.4536249999999,0,0,94,25,0,0.0,898495.0,655061.1500000001,1553556.1500000001,0.0075555830683988745,0.4123237727272713
2019-11-27,1818.23,1735.0,1818.23,100.0,41.62861712151643,1761.6143500000003,1762.3144583333335,0,0,94,25,0,0.0,909115.0,655061.1500000001,1564176.1500000001,0.00683592929679433,0.42197831818181664
2019-11-29,1800.96,1735.0,1818.23,79.25027033521569,49.91121352901845,1766.24535,1764.208625,0,0,94,25,0,0.0,900480.0,655061.1500000001,1555541.1500000001,-0.0055204779845288154,0.4141283181818165
2019-12-02,1781.61,1735.0,1818.23,56.001441787816766,56.28115597163083,1770.4983500000003,1766.5594583333334,0,0,94,25,0,0.0,890805.0,655061.1500000001,1545866.1500000001,-0.006219700456011723,0.405332863636362
2019-12-03,1770.33,1735.0,1818.23,42.448636309023094,62.34524687291985,1772.24535,1767.8661249999998,0,0,94,25,0,0.0,885165.0,655061.1500000001,1540226.1500000001,-0.003648440067078207,0.40020559090908936
2019-12-04,1760.48,1735.0,1818.23,30.613961312026927,64.51289220296546,1772.97735,1769.6494583333333,0,0,94,25,0,0.0,880240.0,655061.1500000001,1535301.1500000001,-0.0031975823810029835,0.39572831818181653
2019-12-05,1740.48,1735.0,1818.23,6.584164363811146,57.58790740930226,1772.3619999999999,1768.6177916666666,0,0,94,25,0,0.0,870240.0,655061.1500000001,1525301.1500000001,-0.0065133801274102066,0.3866374090909075
2019-12-06,1751.59,1735.0,1818.23,19.93271656854489,47.833027239491216,1774.021,1768.4869583333332,0,0,94,25,0,0.0,875795.0,655061.1500000001,1530856.1500000001,0.003641903764381116,0.39168740909090727
2019-12-09,1749.42,1735.0,1818.23,17.325483599663666,36.02238203944317,1774.378,1768.7191666666668,0,0,94,25,0,0.0,874710.0,655061.1500000001,1529771.1500000001,-0.0007087537258154697,0.39070104545454365
2019-12-10,1739.49,1735.0,1818.23,5.394689414874454,25.471584765108705,1770.9579999999999,1769.0933333333332,0,0,94,25,0,0.0,869745.0,655061.1500000001,1524806.1500000001,-0.0032455834978977194,0.3861874090909072
2019-12-11,1748.9,1735.0,1818.23,16.70070887901008,19.857194349564896,1766.149,1769.3474999999999,0,0,94,25,0,0.0,874450.0,655061.1500000001,1529511.1500000001,0.003085638131771651,0.39046468181817984
2019-12-12,1760.18,1735.0,1818.23,30.253514357803745,18.11503407081927,1760.3439999999998,1768.2216666666666,0,0,94,25,0,0.0,880090.0,655061.1500000001,1535151.1500000001,0.0036874526870889213,0.3955919545454525
2019-12-13,1760.93,1735.0,1818.23,31.15463174336184,18.192272703867115,1756.341,1765.216666666667,0,0,94,25,0,0.0,880465.0,655061.1500000001,1535526.1500000001,0.0002442756206775254,0.3959328636363617
2019-12-16,1769.21,1735.0,1818.23,41.10296767992314,23.123530320454545,1755.101,1761.1316666666664,0,0,94,25,0,0.0,884605.0,655061.1500000001,1539666.1500000001,0.0026961442499693344,0.3996964999999981
2019-12-17,1790.66,1739.49,1818.23,64.98602997206004,29.559717949528135,1757.134,1760.2733333333333,0,0,94,25,0,0.0,895330.0,655061.1500000001,1550391.1500000001,0.006965795799303676,0.40944649999999827
2019-12-18,1782.36,1739.49,1818.23,54.44500889001763,34.86250727672156,1759.3220000000001,1760.3358333333333,0,0,94,25,0,0.0,891180.0,655061.1500000001,1546241.1500000001,-0.002676743865572262,0.405673772727271
2019-12-19,1792.29,1739.49,1818.23,67.05613411226817,43.67128509063495,1764.503,1762.1658333333335,0,0,94,25,0,0.0,896145.0,655061.1500000001,1551206.1500000001,0.0032110127194584503,0.41018740909090745
2019-12-20,1786.57,1739.49,1818.23,59.79171958343906,49.82714376269623,1768.0009999999997,1764.3400000000001,0,0,94,25,0,0.0,893285.0,655061.1500000001,1548346.1500000001,-0.0018437265736730435,0.4075874090909075
2019-12-23,1793.0,1739.49,1800.96,87.05059378558641,57.94101225237947,1772.359,1768.716666666667,0,0,94,25,0,0.0,896500.0,655061.1500000001,1551561.1500000001,0.002076409076872121,0.41051013636363476
